nodes,edges,start_node,distances,intermediate_steps
10,5-7-46 7-5-46 4-8-35 8-4-35 0-1-51 1-0-51 4-1-28 1-4-28 8-7-85 7-8-85 2-0-65 0-2-65 0-9-5 9-0-5 8-9-3 9-8-3 6-9-40 9-6-40 7-9-62 9-7-62 4-8-60 8-4-60 4-7-84 7-4-84 8-2-95 2-8-95 7-5-66 5-7-66 1-8-46 8-1-46,5,113 157 178 inf 130 0 148 46 111 108,5-0 | 7-46 | 9-108 | 8-111 | 0-113 | 4-130 | 6-148 | 1-157 | 2-178
10,1-7-67 7-1-67 1-2-1 2-1-1 1-2-84 2-1-84 6-3-88 3-6-88 4-9-69 9-4-69 3-5-44 5-3-44 4-2-12 2-4-12 5-9-82 9-5-82 5-2-69 2-5-69 7-5-49 5-7-49 0-7-12 7-0-12 3-7-88 7-3-88 8-7-97 7-8-97 4-8-55 8-4-55 4-1-70 1-4-70,0,0 79 80 100 92 61 188 12 109 143,0-0 | 7-12 | 5-61 | 1-79 | 2-80 | 4-92 | 3-100 | 8-109 | 9-143 | 6-188
10,1-3-21 3-1-21 9-1-24 1-9-24 8-1-59 1-8-59 0-4-24 4-0-24 1-5-89 5-1-89 5-4-35 4-5-35 7-9-70 9-7-70 5-4-78 4-5-78 4-2-74 2-4-74 0-4-71 4-0-71 8-7-5 7-8-5 4-2-98 2-4-98 9-1-65 1-9-65 6-0-58 0-6-58 4-2-58 2-4-58,6,58 206 140 227 82 117 0 270 265 230,6-0 | 0-58 | 4-82 | 5-117 | 2-140 | 1-206 | 3-227 | 9-230 | 8-265 | 7-270
10,8-9-79 9-8-79 9-0-72 0-9-72 8-4-90 4-8-90 4-3-62 3-4-62 0-6-37 6-0-37 0-3-6 3-0-6 7-2-48 2-7-48 8-1-86 1-8-86 0-2-62 2-0-62 1-8-89 8-1-89 3-1-81 1-3-81 1-2-81 2-1-81 4-0-3 0-4-3 5-3-78 3-5-78 7-6-81 6-7-81,5,84 159 146 78 87 0 121 194 177 156,5-0 | 3-78 | 0-84 | 4-87 | 6-121 | 2-146 | 9-156 | 1-159 | 8-177 | 7-194
10,1-4-37 4-1-37 6-4-95 4-6-95 3-5-61 5-3-61 7-5-5 5-7-5 1-4-26 4-1-26 4-5-32 5-4-32 0-8-60 8-0-60 0-9-33 9-0-33 6-5-19 5-6-19 8-5-22 5-8-22 5-8-55 8-5-55 6-4-93 4-6-93 4-6-50 6-4-50 7-9-76 9-7-76 1-7-95 7-1-95,8,60 80 inf 83 54 22 41 27 0 93,8-0 | 5-22 | 7-27 | 6-41 | 4-54 | 0-60 | 1-80 | 3-83 | 9-93
10,8-3-10 3-8-10 8-9-33 9-8-33 4-3-57 3-4-57 5-8-22 8-5-22 5-3-50 3-5-50 9-2-94 2-9-94 9-0-48 0-9-48 2-5-20 5-2-20 5-9-86 9-5-86 8-9-17 9-8-17 8-5-68 5-8-68 2-8-62 8-2-62 0-8-77 8-0-77 9-5-69 5-9-69 2-6-7 6-2-7,5,87 inf 20 32 89 0 27 inf 22 39,5-0 | 2-20 | 8-22 | 6-27 | 3-32 | 9-39 | 0-87 | 4-89
10,1-2-15 2-1-15 4-3-57 3-4-57 9-8-29 8-9-29 7-0-40 0-7-40 4-6-75 6-4-75 7-2-78 2-7-78 6-7-75 7-6-75 3-7-72 7-3-72 7-1-14 1-7-14 0-4-98 4-0-98 1-6-68 6-1-68 4-1-39 1-4-39 8-2-86 2-8-86 0-2-47 2-0-47 0-4-39 4-0-39,6,114 68 83 132 75 inf 0 75 169 198,6-0 | 1-68 | 4-75 | 7-75 | 2-83 | 0-114 | 3-132 | 8-169 | 9-198
10,0-7-5 7-0-5 9-5-92 5-9-92 6-5-56 5-6-56 5-6-73 6-5-73 0-4-50 4-0-50 6-2-33 2-6-33 1-0-47 0-1-47 0-7-95 7-0-95 1-3-84 3-1-84 9-0-62 0-9-62 3-7-7 7-3-7 2-5-26 5-2-26 8-6-44 6-8-44 7-8-22 8-7-22 7-5-35 5-7-35,4,50 97 116 62 0 90 121 55 77 112,4-0 | 0-50 | 7-55 | 3-62 | 8-77 | 5-90 | 1-97 | 9-112 | 2-116 | 6-121
10,7-0-17 0-7-17 8-7-11 7-8-11 6-4-60 4-6-60 9-1-90 1-9-90 3-0-51 0-3-51 7-2-33 2-7-33 5-8-18 8-5-18 7-3-78 3-7-78 5-3-50 3-5-50 0-2-76 2-0-76 4-1-96 1-4-96 6-7-89 7-6-89 7-3-88 3-7-88 5-2-88 2-5-88 8-5-94 5-8-94,3,51 313 101 0 217 50 157 68 68 403,3-0 | 5-50 | 0-51 | 7-68 | 8-68 | 2-101 | 6-157 | 4-217 | 1-313 | 9-403
10,7-1-83 1-7-83 2-9-42 9-2-42 8-9-67 9-8-67 3-7-76 7-3-76 8-2-3 2-8-3 6-5-57 5-6-57 0-8-3 8-0-3 0-7-51 7-0-51 7-0-37 0-7-37 8-0-20 0-8-20 4-0-93 0-4-93 0-8-83 8-0-83 5-2-75 2-5-75 7-6-75 6-7-75 1-3-23 3-1-23,2,6 126 0 119 99 75 118 43 3 42,2-0 | 8-3 | 0-6 | 9-42 | 7-43 | 5-75 | 4-99 | 6-118 | 3-119 | 1-126
10,4-5-49 5-4-49 5-9-66 9-5-66 3-1-73 1-3-73 2-6-95 6-2-95 9-0-1 0-9-1 9-8-75 8-9-75 5-7-18 7-5-18 1-7-19 7-1-19 4-1-22 1-4-22 4-1-20 1-4-20 7-8-89 8-7-89 9-6-67 6-9-67 5-6-80 6-5-80 2-7-21 7-2-21 0-8-19 8-0-19,9,1 103 105 176 115 66 67 84 20 0,9-0 | 0-1 | 8-20 | 5-66 | 6-67 | 7-84 | 1-103 | 2-105 | 4-115 | 3-176
10,3-7-3 7-3-3 4-2-62 2-4-62 3-0-95 0-3-95 4-9-47 9-4-47 2-3-16 3-2-16 2-9-22 9-2-22 3-8-35 8-3-35 7-0-10 0-7-10 0-5-71 5-0-71 9-0-23 0-9-23 3-4-21 4-3-21 5-8-70 8-5-70 3-4-54 4-3-54 0-9-95 9-0-95 0-8-19 8-0-19,8,19 inf 48 32 53 70 inf 29 0 42,8-0 | 0-19 | 7-29 | 3-32 | 9-42 | 2-48 | 4-53 | 5-70
10,7-5-53 5-7-53 7-0-50 0-7-50 4-9-79 9-4-79 7-8-10 8-7-10 6-8-95 8-6-95 4-8-100 8-4-100 2-5-79 5-2-79 1-6-67 6-1-67 6-3-65 3-6-65 5-2-79 2-5-79 6-0-3 0-6-3 8-0-48 0-8-48 0-1-33 1-0-33 6-7-56 7-6-56 9-6-78 6-9-78,1,33 0 215 101 181 136 36 83 81 114,1-0 | 0-33 | 6-36 | 8-81 | 7-83 | 3-101 | 9-114 | 5-136 | 4-181 | 2-215
10,8-9-54 9-8-54 7-6-97 6-7-97 9-7-79 7-9-79 1-6-84 6-1-84 2-6-100 6-2-100 8-5-97 5-8-97 0-7-49 7-0-49 8-5-39 5-8-39 6-9-44 9-6-44 8-1-82 1-8-82 5-8-10 8-5-10 3-8-89 8-3-89 1-2-70 2-1-70 1-4-6 4-1-6 2-5-64 5-2-64,1,230 0 70 171 6 92 84 181 82 128,1-0 | 4-6 | 2-70 | 8-82 | 6-84 | 5-92 | 9-128 | 3-171 | 7-181 | 0-230
10,7-1-22 1-7-22 9-0-93 0-9-93 3-6-46 6-3-46 2-7-5 7-2-5 9-4-83 4-9-83 5-1-38 1-5-38 3-5-18 5-3-18 1-7-12 7-1-12 3-8-87 8-3-87 4-7-7 7-4-7 8-7-63 7-8-63 4-0-56 0-4-56 4-7-77 7-4-77 9-2-40 2-9-40 4-0-92 0-4-92,0,0 75 68 131 56 113 177 63 126 93,0-0 | 4-56 | 7-63 | 2-68 | 1-75 | 9-93 | 5-113 | 8-126 | 3-131 | 6-177
10,3-9-74 9-3-74 5-1-64 1-5-64 4-9-71 9-4-71 4-9-8 9-4-8 5-9-48 9-5-48 8-6-6 6-8-6 2-4-10 4-2-10 6-1-20 1-6-20 5-2-57 2-5-57 6-7-31 7-6-31 0-7-3 7-0-3 6-4-79 4-6-79 7-8-71 8-7-71 5-4-19 4-5-19 5-8-33 8-5-33,1,54 0 88 160 78 59 20 51 26 86,1-0 | 6-20 | 8-26 | 7-51 | 0-54 | 5-59 | 4-78 | 9-86 | 2-88 | 3-160
10,5-4-62 4-5-62 5-2-69 2-5-69 8-6-14 6-8-14 2-7-71 7-2-71 7-5-93 5-7-93 2-0-71 0-2-71 1-0-60 0-1-60 9-3-76 3-9-76 0-7-59 7-0-59 1-6-79 6-1-79 0-7-39 7-0-39 9-2-73 2-9-73 2-9-69 9-2-69 1-5-59 5-1-59 5-6-9 6-5-9,2,71 128 0 145 131 69 78 71 92 69,2-0 | 5-69 | 9-69 | 0-71 | 7-71 | 6-78 | 8-92 | 1-128 | 4-131 | 3-145
10,3-8-17 8-3-17 1-9-75 9-1-75 2-3-42 3-2-42 9-8-43 8-9-43 4-3-65 3-4-65 3-2-76 2-3-76 9-1-10 1-9-10 6-5-59 5-6-59 4-1-14 1-4-14 3-9-49 9-3-49 7-3-12 3-7-12 2-9-96 9-2-96 3-8-51 8-3-51 0-6-95 6-0-95 5-1-18 1-5-18,5,154 18 119 77 32 0 59 89 71 28,5-0 | 1-18 | 9-28 | 4-32 | 6-59 | 8-71 | 3-77 | 7-89 | 2-119 | 0-154
10,2-0-97 0-2-97 0-4-28 4-0-28 1-7-33 7-1-33 1-2-28 2-1-28 2-3-59 3-2-59 1-7-34 7-1-34 6-5-30 5-6-30 5-7-52 7-5-52 3-8-89 8-3-89 2-8-51 8-2-51 1-9-77 9-1-77 5-0-76 0-5-76 0-2-49 2-0-49 1-0-26 0-1-26 8-3-73 3-8-73,2,49 28 0 59 77 113 143 61 51 105,2-0 | 1-28 | 0-49 | 8-51 | 3-59 | 7-61 | 4-77 | 9-105 | 5-113 | 6-143
10,2-8-77 8-2-77 2-3-6 3-2-6 9-5-37 5-9-37 8-9-88 9-8-88 9-1-97 1-9-97 3-2-65 2-3-65 8-6-25 6-8-25 1-7-92 7-1-92 2-4-79 4-2-79 6-1-14 1-6-14 9-0-91 0-9-91 8-5-28 5-8-28 4-5-39 5-4-39 0-3-51 3-0-51 8-9-54 9-8-54,6,159 14 102 108 92 53 0 106 25 79,6-0 | 1-14 | 8-25 | 5-53 | 9-79 | 4-92 | 2-102 | 7-106 | 3-108 | 0-159
10,3-2-49 2-3-49 8-3-85 3-8-85 9-0-61 0-9-61 2-0-61 0-2-61 9-6-30 6-9-30 3-8-65 8-3-65 3-1-92 1-3-92 2-5-76 5-2-76 7-3-26 3-7-26 1-6-79 6-1-79 3-0-81 0-3-81 1-6-9 6-1-9 7-5-41 5-7-41 7-3-94 3-7-94 4-1-61 1-4-61,6,91 9 150 101 70 168 0 127 166 30,6-0 | 1-9 | 9-30 | 4-70 | 0-91 | 3-101 | 7-127 | 2-150 | 8-166 | 5-168
10,1-0-68 0-1-68 9-5-58 5-9-58 7-0-14 0-7-14 3-7-26 7-3-26 9-6-61 6-9-61 0-8-3 8-0-3 0-6-81 6-0-81 1-0-64 0-1-64 1-2-27 2-1-27 3-9-92 9-3-92 1-8-70 8-1-70 2-3-49 3-2-49 5-6-68 6-5-68 1-8-66 8-1-66 1-4-44 4-1-44,2,89 27 0 49 71 199 170 75 92 141,2-0 | 1-27 | 3-49 | 4-71 | 7-75 | 0-89 | 8-92 | 9-141 | 6-170 | 5-199
10,6-0-46 0-6-46 4-0-72 0-4-72 8-7-65 7-8-65 0-6-54 6-0-54 3-6-78 6-3-78 4-1-90 1-4-90 5-6-69 6-5-69 7-5-38 5-7-38 6-4-77 4-6-77 0-3-29 3-0-29 1-0-50 0-1-50 7-3-43 3-7-43 2-5-61 5-2-61 7-0-19 0-7-19 9-4-49 4-9-49,7,19 69 99 43 91 38 65 0 65 140,7-0 | 0-19 | 5-38 | 3-43 | 6-65 | 8-65 | 1-69 | 4-91 | 2-99 | 9-140
10,0-8-28 8-0-28 2-0-87 0-2-87 5-3-90 3-5-90 1-0-72 0-1-72 3-7-8 7-3-8 3-8-23 8-3-23 3-1-93 1-3-93 1-8-44 8-1-44 1-6-63 6-1-63 3-6-14 6-3-14 5-2-32 2-5-32 3-5-87 5-3-87 9-3-68 3-9-68 2-0-59 0-2-59 0-2-70 2-0-70,6,65 63 124 14 inf 101 0 22 37 82,6-0 | 3-14 | 7-22 | 8-37 | 1-63 | 0-65 | 9-82 | 5-101 | 2-124
10,1-6-98 6-1-98 7-8-99 8-7-99 1-7-63 7-1-63 1-3-21 3-1-21 2-9-66 9-2-66 2-0-83 0-2-83 5-2-66 2-5-66 0-1-47 1-0-47 6-0-99 0-6-99 6-4-82 4-6-82 4-0-38 0-4-38 0-2-21 2-0-21 5-3-50 3-5-50 5-6-47 6-5-47 2-9-25 9-2-25,1,47 0 68 21 85 71 98 63 162 93,1-0 | 3-21 | 0-47 | 7-63 | 2-68 | 5-71 | 4-85 | 9-93 | 6-98 | 8-162
10,4-8-30 8-4-30 6-9-11 9-6-11 8-1-86 1-8-86 9-6-88 6-9-88 8-6-93 6-8-93 8-4-42 4-8-42 9-2-3 2-9-3 9-0-66 0-9-66 1-0-3 0-1-3 0-1-92 1-0-92 4-0-38 0-4-38 5-0-60 0-5-60 4-1-87 1-4-87 0-3-13 3-0-13 5-4-46 4-5-46,8,68 71 107 81 30 76 93 inf 0 104,8-0 | 4-30 | 0-68 | 1-71 | 5-76 | 3-81 | 6-93 | 9-104 | 2-107
10,9-1-80 1-9-80 4-7-42 7-4-42 4-0-95 0-4-95 6-9-66 9-6-66 5-8-84 8-5-84 3-8-66 8-3-66 8-2-89 2-8-89 3-0-48 0-3-48 1-5-74 5-1-74 9-8-77 8-9-77 4-0-100 0-4-100 7-0-32 0-7-32 6-4-7 4-6-7 0-8-40 8-0-40 7-1-86 1-7-86,1,118 0 246 166 128 74 135 86 157 80,1-0 | 5-74 | 9-80 | 7-86 | 0-118 | 4-128 | 6-135 | 8-157 | 3-166 | 2-246
10,4-8-42 8-4-42 4-3-89 3-4-89 5-4-85 4-5-85 5-2-61 2-5-61 4-9-40 9-4-40 8-7-54 7-8-54 5-3-59 3-5-59 3-4-30 4-3-30 8-5-28 5-8-28 3-1-68 1-3-68 1-5-68 5-1-68 8-0-95 0-8-95 9-6-80 6-9-80 9-5-43 5-9-43 6-1-54 1-6-54,4,137 98 131 30 0 70 120 96 42 40,4-0 | 3-30 | 9-40 | 8-42 | 5-70 | 7-96 | 1-98 | 6-120 | 2-131 | 0-137
10,2-0-40 0-2-40 5-1-33 1-5-33 4-5-13 5-4-13 0-5-100 5-0-100 4-8-26 8-4-26 0-2-97 2-0-97 2-4-85 4-2-85 8-2-54 2-8-54 2-7-16 7-2-16 5-6-42 6-5-42 2-9-53 9-2-53 6-3-62 3-6-62 1-0-3 0-1-3 5-7-35 7-5-35 9-5-77 5-9-77,3,140 137 155 0 117 104 62 139 143 181,3-0 | 6-62 | 5-104 | 4-117 | 1-137 | 7-139 | 0-140 | 8-143 | 2-155 | 9-181
10,6-7-30 7-6-30 1-2-79 2-1-79 1-7-40 7-1-40 7-4-53 4-7-53 2-6-26 6-2-26 6-9-100 9-6-100 4-9-16 9-4-16 1-6-61 6-1-61 7-0-75 0-7-75 9-5-79 5-9-79 8-6-18 6-8-18 3-9-54 9-3-54 0-6-55 6-0-55 2-8-13 8-2-13 9-2-86 2-9-86,6,55 61 26 153 83 178 0 30 18 99,6-0 | 8-18 | 2-26 | 7-30 | 0-55 | 1-61 | 4-83 | 9-99 | 3-153 | 5-178
10,4-1-81 1-4-81 9-0-20 0-9-20 3-9-75 9-3-75 7-0-37 0-7-37 2-9-90 9-2-90 8-6-34 6-8-34 9-1-24 1-9-24 9-6-22 6-9-22 2-5-62 5-2-62 6-4-60 4-6-60 6-1-77 1-6-77 0-3-81 3-0-81 9-0-3 0-9-3 6-0-27 0-6-27 6-3-28 3-6-28,1,27 0 114 74 81 176 46 64 80 24,1-0 | 9-24 | 0-27 | 6-46 | 7-64 | 3-74 | 8-80 | 4-81 | 2-114 | 5-176
10,3-4-6 4-3-6 2-9-63 9-2-63 5-1-49 1-5-49 9-3-54 3-9-54 5-1-87 1-5-87 9-7-8 7-9-8 9-8-90 8-9-90 6-7-50 7-6-50 3-8-15 8-3-15 7-8-79 8-7-79 8-0-2 0-8-2 9-6-30 6-9-30 6-0-10 0-6-10 0-6-52 6-0-52 1-0-81 0-1-81,1,81 0 184 98 104 49 91 129 83 121,1-0 | 5-49 | 0-81 | 8-83 | 6-91 | 3-98 | 4-104 | 9-121 | 7-129 | 2-184
10,6-0-27 0-6-27 4-9-51 9-4-51 4-3-7 3-4-7 3-1-64 1-3-64 1-5-13 5-1-13 8-3-77 3-8-77 7-2-48 2-7-48 3-6-90 6-3-90 1-4-25 4-1-25 0-1-31 1-0-31 0-1-50 1-0-50 5-3-22 3-5-22 8-6-69 6-8-69 5-6-87 6-5-87 2-9-91 9-2-91,4,56 25 142 7 0 29 83 190 84 51,4-0 | 3-7 | 1-25 | 5-29 | 9-51 | 0-56 | 6-83 | 8-84 | 2-142 | 7-190
10,1-3-39 3-1-39 6-1-33 1-6-33 2-7-30 7-2-30 0-1-65 1-0-65 0-4-79 4-0-79 4-7-71 7-4-71 4-6-71 6-4-71 8-0-29 0-8-29 7-2-2 2-7-2 6-7-63 7-6-63 3-8-20 8-3-20 0-7-81 7-0-81 0-9-19 9-0-19 8-4-75 4-8-75 5-0-53 0-5-53,6,98 33 65 72 71 151 0 63 92 117,6-0 | 1-33 | 7-63 | 2-65 | 4-71 | 3-72 | 8-92 | 0-98 | 9-117 | 5-151
10,5-0-89 0-5-89 2-5-5 5-2-5 8-9-86 9-8-86 0-8-8 8-0-8 0-7-31 7-0-31 2-9-17 9-2-17 7-5-36 5-7-36 1-9-67 9-1-67 1-0-10 0-1-10 9-0-2 0-9-2 0-9-91 9-0-91 9-3-3 3-9-3 2-0-65 0-2-65 2-6-52 6-2-52 0-7-71 7-0-71,4,inf inf inf inf 0 inf inf inf inf inf,4-0
10,6-9-50 9-6-50 3-1-92 1-3-92 5-8-55 8-5-55 7-1-99 1-7-99 8-0-82 0-8-82 7-4-86 4-7-86 0-1-39 1-0-39 0-2-30 2-0-30 6-3-99 3-6-99 7-4-36 4-7-36 7-1-37 1-7-37 8-5-64 5-8-64 9-2-70 2-9-70 7-0-65 0-7-65 8-9-72 9-8-72,8,82 121 112 213 183 55 122 147 0 72,8-0 | 5-55 | 9-72 | 0-82 | 2-112 | 1-121 | 6-122 | 7-147 | 4-183 | 3-213
10,5-2-99 2-5-99 6-2-5 2-6-5 6-5-98 5-6-98 7-8-60 8-7-60 4-2-89 2-4-89 1-9-21 9-1-21 2-0-33 0-2-33 4-6-6 6-4-6 5-7-71 7-5-71 6-5-93 5-6-93 2-7-76 7-2-76 8-5-89 5-8-89 5-8-17 8-5-17 9-5-28 5-9-28 6-8-74 8-6-74,6,38 140 5 inf 6 91 0 81 74 119,6-0 | 2-5 | 4-6 | 0-38 | 8-74 | 7-81 | 5-91 | 9-119 | 1-140
10,1-4-73 4-1-73 2-1-41 1-2-41 5-7-44 7-5-44 0-2-53 2-0-53 2-7-65 7-2-65 0-2-94 2-0-94 6-4-15 4-6-15 0-4-35 4-0-35 0-2-14 2-0-14 7-6-5 6-7-5 8-0-82 0-8-82 5-0-88 0-5-88 7-1-25 1-7-25 0-9-55 9-0-55 4-9-66 9-4-66,5,88 69 102 inf 64 0 49 44 170 130,5-0 | 7-44 | 6-49 | 4-64 | 1-69 | 0-88 | 2-102 | 9-130 | 8-170
10,2-1-48 1-2-48 6-8-77 8-6-77 8-3-14 3-8-14 0-3-87 3-0-87 7-1-30 1-7-30 8-9-98 9-8-98 8-0-94 0-8-94 8-3-73 3-8-73 8-4-55 4-8-55 5-0-49 0-5-49 2-3-38 3-2-38 3-5-70 5-3-70 1-4-80 4-1-80 1-9-32 9-1-32 0-2-24 2-0-24,4,131 80 107 69 0 139 132 110 55 112,4-0 | 8-55 | 3-69 | 1-80 | 2-107 | 7-110 | 9-112 | 0-131 | 6-132 | 5-139
10,3-6-33 6-3-33 6-4-4 4-6-4 4-3-84 3-4-84 6-9-67 9-6-67 0-4-43 4-0-43 0-7-87 7-0-87 3-5-56 5-3-56 5-7-95 7-5-95 9-8-41 8-9-41 1-6-99 6-1-99 1-2-32 2-1-32 1-3-49 3-1-49 9-2-99 2-9-99 5-4-14 4-5-14 3-7-46 7-3-46,0,0 129 161 80 43 57 47 87 155 114,0-0 | 4-43 | 6-47 | 5-57 | 3-80 | 7-87 | 9-114 | 1-129 | 8-155 | 2-161
10,5-8-13 8-5-13 5-6-86 6-5-86 0-3-96 3-0-96 3-7-21 7-3-21 3-0-44 0-3-44 6-5-32 5-6-32 8-4-7 4-8-7 8-6-95 6-8-95 9-0-69 0-9-69 0-7-46 7-0-46 5-0-9 0-5-9 7-0-26 0-7-26 7-4-47 4-7-47 3-2-63 2-3-63 3-4-29 4-3-29,6,41 inf 144 81 52 32 0 67 45 110,6-0 | 5-32 | 0-41 | 8-45 | 4-52 | 7-67 | 3-81 | 9-110 | 2-144
10,0-1-52 1-0-52 3-1-49 1-3-49 9-2-98 2-9-98 2-8-63 8-2-63 6-2-22 2-6-22 4-9-6 9-4-6 4-8-70 8-4-70 8-3-76 3-8-76 1-9-36 9-1-36 5-4-67 4-5-67 0-1-23 1-0-23 4-0-90 0-4-90 4-5-79 5-4-79 2-0-36 0-2-36 6-3-51 3-6-51,7,inf inf inf inf inf inf inf 0 inf inf,7-0
10,3-9-98 9-3-98 0-7-32 7-0-32 7-5-57 5-7-57 1-9-12 9-1-12 9-7-99 7-9-99 5-0-24 0-5-24 7-2-82 2-7-82 1-7-11 7-1-11 4-2-79 2-4-79 5-7-89 7-5-89 5-0-72 0-5-72 8-4-85 4-8-85 3-9-90 9-3-90 7-4-27 4-7-27 7-8-82 8-7-82,1,43 0 93 102 38 67 inf 11 93 12,1-0 | 7-11 | 9-12 | 4-38 | 0-43 | 5-67 | 2-93 | 8-93 | 3-102
10,5-0-91 0-5-91 9-2-97 2-9-97 7-8-94 8-7-94 4-0-53 0-4-53 8-0-55 0-8-55 1-7-76 7-1-76 3-9-22 9-3-22 6-2-90 2-6-90 2-8-19 8-2-19 4-8-74 8-4-74 0-8-42 8-0-42 6-9-30 9-6-30 4-3-84 3-4-84 0-2-86 2-0-86 7-9-100 9-7-100,3,137 198 119 0 84 228 52 122 138 22,3-0 | 9-22 | 6-52 | 4-84 | 2-119 | 7-122 | 0-137 | 8-138 | 1-198 | 5-228
10,0-9-16 9-0-16 3-8-59 8-3-59 6-2-35 2-6-35 0-7-93 7-0-93 1-5-42 5-1-42 4-2-66 2-4-66 9-5-45 5-9-45 9-2-22 2-9-22 9-4-9 4-9-9 3-9-26 9-3-26 5-9-70 9-5-70 5-6-77 6-5-77 5-8-56 8-5-56 9-7-28 7-9-28 2-9-78 9-2-78,4,25 96 31 35 0 54 66 37 94 9,4-0 | 9-9 | 0-25 | 2-31 | 3-35 | 7-37 | 5-54 | 6-66 | 8-94 | 1-96
10,3-6-38 6-3-38 8-6-23 6-8-23 9-2-60 2-9-60 4-9-67 9-4-67 1-8-86 8-1-86 9-3-44 3-9-44 4-1-33 1-4-33 7-5-14 5-7-14 4-5-75 5-4-75 1-5-53 5-1-53 6-5-18 5-6-18 9-4-27 4-9-27 5-8-98 8-5-98 5-6-15 6-5-15 0-1-43 1-0-43,7,110 67 171 67 89 14 29 0 52 111,7-0 | 5-14 | 6-29 | 8-52 | 1-67 | 3-67 | 4-89 | 0-110 | 9-111 | 2-171
10,4-5-73 5-4-73 5-7-32 7-5-32 0-1-24 1-0-24 3-5-6 5-3-6 3-1-71 1-3-71 6-5-53 5-6-53 0-2-86 2-0-86 4-0-11 0-4-11 9-4-98 4-9-98 2-0-48 0-2-48 7-1-46 1-7-46 7-8-99 8-7-99 5-0-24 0-5-24 3-8-90 8-3-90 0-1-58 1-0-58,9,109 133 157 139 98 133 186 165 229 0,9-0 | 4-98 | 0-109 | 1-133 | 5-133 | 3-139 | 2-157 | 7-165 | 6-186 | 8-229
10,1-3-46 3-1-46 1-3-87 3-1-87 9-2-61 2-9-61 8-5-91 5-8-91 4-1-7 1-4-7 5-3-78 3-5-78 3-6-93 6-3-93 4-1-91 1-4-91 5-1-37 1-5-37 9-0-36 0-9-36 0-8-94 8-0-94 8-5-14 5-8-14 9-6-55 6-9-55 4-1-95 1-4-95 3-1-29 1-3-29,0,0 145 97 174 152 108 91 inf 94 36,0-0 | 9-36 | 6-91 | 8-94 | 2-97 | 5-108 | 1-145 | 4-152 | 3-174
10,3-8-79 8-3-79 3-2-56 2-3-56 3-6-92 6-3-92 8-4-48 4-8-48 1-2-94 2-1-94 9-4-47 4-9-47 9-8-63 8-9-63 9-8-38 8-9-38 2-6-5 6-2-5 3-1-76 1-3-76 1-2-54 2-1-54 0-6-59 6-0-59 7-6-39 6-7-39 4-7-35 7-4-35 2-3-13 3-2-13,9,180 180 126 117 47 inf 121 82 38 0,9-0 | 8-38 | 4-47 | 7-82 | 3-117 | 6-121 | 2-126 | 0-180 | 1-180
10,9-2-91 2-9-91 8-3-9 3-8-9 1-0-17 0-1-17 6-5-30 5-6-30 8-1-34 1-8-34 8-7-15 7-8-15 2-3-41 3-2-41 6-8-22 8-6-22 5-9-29 9-5-29 6-5-59 5-6-59 2-4-23 4-2-23 6-8-55 8-6-55 0-1-1 1-0-1 6-2-37 2-6-37 6-1-51 1-6-51,1,1 0 84 43 107 81 51 49 34 110,1-0 | 0-1 | 8-34 | 3-43 | 7-49 | 6-51 | 5-81 | 2-84 | 4-107 | 9-110
10,4-9-90 9-4-90 5-2-58 2-5-58 1-0-68 0-1-68 8-2-87 2-8-87 9-7-40 7-9-40 7-3-82 3-7-82 3-4-43 4-3-43 3-4-18 4-3-18 7-2-84 2-7-84 2-0-39 0-2-39 4-1-92 1-4-92 5-4-18 4-5-18 1-2-56 2-1-56 6-5-75 5-6-75 2-7-38 7-2-38,8,126 143 87 181 163 145 220 125 0 165,8-0 | 2-87 | 7-125 | 0-126 | 1-143 | 5-145 | 4-163 | 9-165 | 3-181 | 6-220
10,2-3-91 3-2-91 7-6-18 6-7-18 9-5-47 5-9-47 3-8-70 8-3-70 5-3-25 3-5-25 5-1-100 1-5-100 7-8-4 8-7-4 4-9-97 9-4-97 6-5-28 5-6-28 3-7-66 7-3-66 2-5-18 5-2-18 3-2-11 2-3-11 5-9-72 9-5-72 1-9-9 9-1-9 6-8-9 8-6-9,2,inf 74 0 11 162 18 46 59 55 65,2-0 | 3-11 | 5-18 | 6-46 | 8-55 | 7-59 | 9-65 | 1-74 | 4-162
10,1-9-34 9-1-34 2-0-7 0-2-7 4-6-31 6-4-31 4-2-58 2-4-58 2-1-56 1-2-56 3-1-94 1-3-94 5-6-11 6-5-11 0-8-20 8-0-20 5-0-73 0-5-73 2-0-83 0-2-83 4-9-32 9-4-32 4-0-8 0-4-8 2-3-10 3-2-10 4-8-67 8-4-67 6-0-96 0-6-96,1,63 0 56 66 66 108 97 inf 83 34,1-0 | 9-34 | 2-56 | 0-63 | 3-66 | 4-66 | 8-83 | 6-97 | 5-108
10,4-9-46 9-4-46 9-4-47 4-9-47 4-2-19 2-4-19 9-3-27 3-9-27 9-4-32 4-9-32 3-4-18 4-3-18 2-1-65 1-2-65 0-1-25 1-0-25 8-1-87 1-8-87 4-3-2 3-4-2 4-5-82 5-4-82 4-9-53 9-4-53 4-0-17 0-4-17 1-7-26 7-1-26 9-1-80 1-9-80,1,25 0 61 44 42 124 inf 26 87 71,1-0 | 0-25 | 7-26 | 4-42 | 3-44 | 2-61 | 9-71 | 8-87 | 5-124
